response_id,student_id,assessment_id,question_id,student_answer,is_correct,error_type,created_at
R000346,Student_018,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000347,Student_018,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000348,Student_018,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000349,Student_018,ASM001,Q0100,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000350,Student_018,ASM001,Q0099,incorrect_formula_selection,False,formula_selection,2025-08-05T00:00:00
R000351,Student_018,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000352,Student_018,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000353,Student_018,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000354,Student_018,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000355,Student_018,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000356,Student_018,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000357,Student_018,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000358,Student_018,ASM001,Q0041,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000359,Student_018,ASM001,Q0005,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000360,Student_018,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000361,Student_019,ASM001,Q0032,incorrect_denominator_handling,False,denominator_handling,2025-08-05T00:00:00
R000362,Student_019,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000363,Student_019,ASM001,Q0113,varies,True,,2025-08-05T00:00:00
R000364,Student_019,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000365,Student_019,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000366,Student_019,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000367,Student_019,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000368,Student_019,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000369,Student_019,ASM001,Q0100,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000370,Student_019,ASM001,Q0099,incorrect_sign_error,False,sign_error,2025-08-05T00:00:00
R000371,Student_019,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000372,Student_019,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000373,Student_019,ASM001,Q0074,varies,True,,2025-08-05T00:00:00
R000374,Student_019,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000375,Student_019,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000376,Student_019,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000377,Student_019,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000378,Student_019,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000379,Student_019,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000380,Student_019,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000381,Student_020,ASM001,Q0032,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000382,Student_020,ASM001,Q0067,varies,True,,2025-08-05T00:00:00
R000383,Student_020,ASM001,Q0113,incorrect_careless,False,careless,2025-08-05T00:00:00
R000384,Student_020,ASM001,Q0121,varies,True,,2025-08-05T00:00:00
R000385,Student_020,ASM001,Q0082,varies,True,,2025-08-05T00:00:00
R000386,Student_020,ASM001,Q0154,varies,True,,2025-08-05T00:00:00
R000387,Student_020,ASM001,Q0036,varies,True,,2025-08-05T00:00:00
R000388,Student_020,ASM001,Q0103,varies,True,,2025-08-05T00:00:00
R000389,Student_020,ASM001,Q0100,incorrect_arithmetic,False,arithmetic,2025-08-05T00:00:00
R000390,Student_020,ASM001,Q0099,varies,True,,2025-08-05T00:00:00
R000391,Student_020,ASM001,Q0125,varies,True,,2025-08-05T00:00:00
R000392,Student_020,ASM001,Q0017,varies,True,,2025-08-05T00:00:00
R000393,Student_020,ASM001,Q0074,incorrect_decimal_placement,False,decimal_placement,2025-08-05T00:00:00
R000394,Student_020,ASM001,Q0160,varies,True,,2025-08-05T00:00:00
R000395,Student_020,ASM001,Q0133,varies,True,,2025-08-05T00:00:00
R000396,Student_020,ASM001,Q0068,varies,True,,2025-08-05T00:00:00
R000397,Student_020,ASM001,Q0120,varies,True,,2025-08-05T00:00:00
R000398,Student_020,ASM001,Q0041,varies,True,,2025-08-05T00:00:00
R000399,Student_020,ASM001,Q0005,varies,True,,2025-08-05T00:00:00
R000400,Student_020,ASM001,Q0048,varies,True,,2025-08-05T00:00:00
R000401,Student_001,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000402,Student_001,ASM002,Q0079,incorrect_formula_selection,False,formula_selection,2025-08-26T00:00:00
R000403,Student_001,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000404,Student_001,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000405,Student_001,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000406,Student_001,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000407,Student_001,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000408,Student_001,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000409,Student_001,ASM002,Q0129,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000410,Student_001,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000411,Student_001,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000412,Student_001,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000413,Student_001,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000414,Student_001,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000415,Student_001,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000416,Student_001,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000417,Student_001,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000418,Student_001,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000419,Student_001,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000420,Student_001,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000421,Student_002,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000422,Student_002,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000423,Student_002,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000424,Student_002,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000425,Student_002,ASM002,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000426,Student_002,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000427,Student_002,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000428,Student_002,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000429,Student_002,ASM002,Q0129,incorrect_unit_conversion,False,unit_conversion,2025-08-26T00:00:00
R000430,Student_002,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000431,Student_002,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000432,Student_002,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000433,Student_002,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000434,Student_002,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000435,Student_002,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000436,Student_002,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000437,Student_002,ASM002,Q0007,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000438,Student_002,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000439,Student_002,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000440,Student_002,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000441,Student_003,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000442,Student_003,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000443,Student_003,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000444,Student_003,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000445,Student_003,ASM002,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000446,Student_003,ASM002,Q0003,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000447,Student_003,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000448,Student_003,ASM002,Q0030,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000449,Student_003,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000450,Student_003,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000451,Student_003,ASM002,Q0046,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000452,Student_003,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000453,Student_003,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000454,Student_003,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000455,Student_003,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000456,Student_003,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000457,Student_003,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000458,Student_003,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000459,Student_003,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000460,Student_003,ASM002,Q0065,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000461,Student_004,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000462,Student_004,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000463,Student_004,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000464,Student_004,ASM002,Q0011,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000465,Student_004,ASM002,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000466,Student_004,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000467,Student_004,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000468,Student_004,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000469,Student_004,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000470,Student_004,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000471,Student_004,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000472,Student_004,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000473,Student_004,ASM002,Q0013,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000474,Student_004,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000475,Student_004,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000476,Student_004,ASM002,Q0004,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000477,Student_004,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000478,Student_004,ASM002,Q0026,incorrect_careless,False,careless,2025-08-26T00:00:00
R000479,Student_004,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000480,Student_004,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000481,Student_005,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000482,Student_005,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000483,Student_005,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000484,Student_005,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000485,Student_005,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000486,Student_005,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000487,Student_005,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000488,Student_005,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000489,Student_005,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000490,Student_005,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000491,Student_005,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000492,Student_005,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000493,Student_005,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000494,Student_005,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000495,Student_005,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000496,Student_005,ASM002,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000497,Student_005,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000498,Student_005,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000499,Student_005,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000500,Student_005,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000501,Student_006,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000502,Student_006,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000503,Student_006,ASM002,Q0036,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000504,Student_006,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000505,Student_006,ASM002,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000506,Student_006,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000507,Student_006,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000508,Student_006,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000509,Student_006,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000510,Student_006,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000511,Student_006,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000512,Student_006,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000513,Student_006,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000514,Student_006,ASM002,Q0015,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000515,Student_006,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000516,Student_006,ASM002,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000517,Student_006,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000518,Student_006,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000519,Student_006,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000520,Student_006,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000521,Student_007,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000522,Student_007,ASM002,Q0079,incorrect_sign_error,False,sign_error,2025-08-26T00:00:00
R000523,Student_007,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000524,Student_007,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000525,Student_007,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000526,Student_007,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000527,Student_007,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000528,Student_007,ASM002,Q0030,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000529,Student_007,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000530,Student_007,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000531,Student_007,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000532,Student_007,ASM002,Q0080,incorrect_formula_selection,False,formula_selection,2025-08-26T00:00:00
R000533,Student_007,ASM002,Q0013,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000534,Student_007,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000535,Student_007,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000536,Student_007,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000537,Student_007,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000538,Student_007,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000539,Student_007,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000540,Student_007,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000541,Student_008,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000542,Student_008,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000543,Student_008,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000544,Student_008,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000545,Student_008,ASM002,Q0067,incorrect_decimal_placement,False,decimal_placement,2025-08-26T00:00:00
R000546,Student_008,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000547,Student_008,ASM002,Q0139,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000548,Student_008,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000549,Student_008,ASM002,Q0129,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000550,Student_008,ASM002,Q0086,incorrect_formula_selection,False,formula_selection,2025-08-26T00:00:00
R000551,Student_008,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000552,Student_008,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000553,Student_008,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000554,Student_008,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000555,Student_008,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000556,Student_008,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000557,Student_008,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000558,Student_008,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000559,Student_008,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000560,Student_008,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000561,Student_009,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000562,Student_009,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000563,Student_009,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000564,Student_009,ASM002,Q0011,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000565,Student_009,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000566,Student_009,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000567,Student_009,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000568,Student_009,ASM002,Q0030,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000569,Student_009,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000570,Student_009,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000571,Student_009,ASM002,Q0046,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000572,Student_009,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000573,Student_009,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000574,Student_009,ASM002,Q0015,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000575,Student_009,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000576,Student_009,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000577,Student_009,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000578,Student_009,ASM002,Q0026,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000579,Student_009,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000580,Student_009,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000581,Student_010,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000582,Student_010,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000583,Student_010,ASM002,Q0036,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000584,Student_010,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000585,Student_010,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000586,Student_010,ASM002,Q0003,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000587,Student_010,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000588,Student_010,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000589,Student_010,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000590,Student_010,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000591,Student_010,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000592,Student_010,ASM002,Q0080,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000593,Student_010,ASM002,Q0013,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000594,Student_010,ASM002,Q0015,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000595,Student_010,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000596,Student_010,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000597,Student_010,ASM002,Q0007,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000598,Student_010,ASM002,Q0026,incorrect_careless,False,careless,2025-08-26T00:00:00
R000599,Student_010,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000600,Student_010,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000601,Student_011,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000602,Student_011,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000603,Student_011,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000604,Student_011,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000605,Student_011,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000606,Student_011,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000607,Student_011,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000608,Student_011,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000609,Student_011,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000610,Student_011,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000611,Student_011,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000612,Student_011,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000613,Student_011,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000614,Student_011,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000615,Student_011,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000616,Student_011,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000617,Student_011,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000618,Student_011,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000619,Student_011,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000620,Student_011,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000621,Student_012,ASM002,Q0024,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000622,Student_012,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000623,Student_012,ASM002,Q0036,incorrect_simplification,False,simplification,2025-08-26T00:00:00
R000624,Student_012,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000625,Student_012,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000626,Student_012,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000627,Student_012,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000628,Student_012,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000629,Student_012,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000630,Student_012,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000631,Student_012,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000632,Student_012,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000633,Student_012,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000634,Student_012,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000635,Student_012,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000636,Student_012,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000637,Student_012,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000638,Student_012,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000639,Student_012,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000640,Student_012,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000641,Student_013,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000642,Student_013,ASM002,Q0079,incorrect_sign_error,False,sign_error,2025-08-26T00:00:00
R000643,Student_013,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000644,Student_013,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000645,Student_013,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000646,Student_013,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000647,Student_013,ASM002,Q0139,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000648,Student_013,ASM002,Q0030,varies,True,,2025-08-26T00:00:00
R000649,Student_013,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000650,Student_013,ASM002,Q0086,varies,True,,2025-08-26T00:00:00
R000651,Student_013,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000652,Student_013,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000653,Student_013,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000654,Student_013,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000655,Student_013,ASM002,Q0158,varies,True,,2025-08-26T00:00:00
R000656,Student_013,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000657,Student_013,ASM002,Q0007,varies,True,,2025-08-26T00:00:00
R000658,Student_013,ASM002,Q0026,varies,True,,2025-08-26T00:00:00
R000659,Student_013,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000660,Student_013,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000661,Student_014,ASM002,Q0024,incorrect_careless,False,careless,2025-08-26T00:00:00
R000662,Student_014,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000663,Student_014,ASM002,Q0036,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000664,Student_014,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000665,Student_014,ASM002,Q0067,varies,True,,2025-08-26T00:00:00
R000666,Student_014,ASM002,Q0003,varies,True,,2025-08-26T00:00:00
R000667,Student_014,ASM002,Q0139,varies,True,,2025-08-26T00:00:00
R000668,Student_014,ASM002,Q0030,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000669,Student_014,ASM002,Q0129,varies,True,,2025-08-26T00:00:00
R000670,Student_014,ASM002,Q0086,incorrect_conceptual,False,conceptual,2025-08-26T00:00:00
R000671,Student_014,ASM002,Q0046,varies,True,,2025-08-26T00:00:00
R000672,Student_014,ASM002,Q0080,varies,True,,2025-08-26T00:00:00
R000673,Student_014,ASM002,Q0013,varies,True,,2025-08-26T00:00:00
R000674,Student_014,ASM002,Q0015,varies,True,,2025-08-26T00:00:00
R000675,Student_014,ASM002,Q0158,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000676,Student_014,ASM002,Q0004,varies,True,,2025-08-26T00:00:00
R000677,Student_014,ASM002,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000678,Student_014,ASM002,Q0026,incorrect_denominator_handling,False,denominator_handling,2025-08-26T00:00:00
R000679,Student_014,ASM002,Q0177,varies,True,,2025-08-26T00:00:00
R000680,Student_014,ASM002,Q0065,varies,True,,2025-08-26T00:00:00
R000681,Student_015,ASM002,Q0024,varies,True,,2025-08-26T00:00:00
R000682,Student_015,ASM002,Q0079,varies,True,,2025-08-26T00:00:00
R000683,Student_015,ASM002,Q0036,varies,True,,2025-08-26T00:00:00
R000684,Student_015,ASM002,Q0011,varies,True,,2025-08-26T00:00:00
R000685,Student_015,ASM002,Q0067,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000686,Student_015,ASM002,Q0003,incorrect_arithmetic,False,arithmetic,2025-08-26T00:00:00
R000687,Student_015,ASM002,Q0139,incorrect_careless,False,careless,2025-08-26T00:00:00
